prop_handle,enum_value,http_status,passed,notes
primary_diagnosis,Appearances Consistent With Alveolar Soft Part Sarcoma,200,True,
primary_diagnosis,Dedifferentiated Liposarcoma,200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, Low-Grade Glioma, Oligodendroglioma, IDH-Mutant, And 1p/19q-Codeleted",200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, ATRT, NOS Or NEC, Atypical Teratoid/Rhabdoid Tumor",200,True,
primary_diagnosis,Tubular Adenocarcinoma,200,True,
primary_diagnosis,"Rhabdomyosarcoma, Most Likely An Embryonal Carcinoma",200,True,
primary_diagnosis,"Adenocarcinoma, NOS",200,True,
primary_diagnosis,Pleuropulmonary Blastoma,200,True,
primary_diagnosis,Basaloid Squamous Cell Carcinoma,200,True,
primary_diagnosis,"Oligodendroglioma, Anaplastic, NOS",200,True,
primary_diagnosis,"Pilocytic Astrocytoma, WHO Grade 1",200,True,
primary_diagnosis,Not Applicable,200,True,
primary_diagnosis,Abdominal Fibromatosis,200,True,
primary_diagnosis,Hamartoma,200,True,
primary_diagnosis,"Neoplasm, Malignant, Low-Grade Glioma, Pilocytic Astrocytoma",200,True,
primary_diagnosis,"Choroid Plexus Papilloma, NOS, Choroid Plexus Tumors",200,True,
primary_diagnosis,"Burkitt Lymphoma, NOS",200,True,
primary_diagnosis,Lymphoepithelial Carcinoma,200,True,
primary_diagnosis,"Bronchiolo-Alveolar Carcinoma, Non-Mucinous",200,True,
primary_diagnosis,Kidney Clear Cell Renal Carcinoma,200,True,
primary_diagnosis,"Pilocytic Astrocytoma, Low-Grade Glioma",200,True,
primary_diagnosis,Adenocarcinoma In Situ In Adenomatous Polyp,200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant",200,True,
primary_diagnosis,Small Blue Cell Tumor. Favor Medulloblastoma,200,True,
primary_diagnosis,"B Lymphoblastic Leukemia/Lymphoma, NOS",200,True,
primary_diagnosis,Embryonal Tumor With Multi-Layered Rosettes,200,True,
primary_diagnosis,Chronic Eosinophilic Leukemia,200,True,
primary_diagnosis,Mixed Glioma,200,True,
primary_diagnosis,Basal Cell Adenocarcinoma,200,True,
primary_diagnosis,Olfactory Neuroblastoma,200,True,
primary_diagnosis,"Transitional Cell Carcinoma, NOS",200,True,
primary_diagnosis,"Clear Cell Sarcoma, NOS",200,True,
primary_diagnosis,"Embryonal Rhabdomyosarcoma, High-Grade",200,True,
primary_diagnosis,Angiocentric Glioma,200,True,
primary_diagnosis,"Diffuse Midline Glioma, H3 K27 Altered, WHO Grade 4",200,True,
primary_diagnosis,"Osteoblastoma, NOS",200,True,
primary_diagnosis,"Malignant Neoplasm With Rhabdomyoblastic Differentiation, High Grade",200,True,
primary_diagnosis,Myxopapillary Ependymoma (CNS WHO Grade II),200,True,
primary_diagnosis,Melanoma In Situ,200,True,
primary_diagnosis,Secretory Carcinoma,200,True,
primary_diagnosis,"Pilocytic Astrocytoma, Glioneuronal And Neuronal Tumors, Glioneuronal And Neuronal Tumors, NOS Or NEC",200,True,
primary_diagnosis,"Rhabdomyosarcoma, Favor Alveolar Type",200,True,
primary_diagnosis,"Adenocarcinoma, Metastatic NOS",200,True,
primary_diagnosis,"Fibrosarcoma, NOS",200,True,
primary_diagnosis,Glioblastoma,200,True,
primary_diagnosis,"Atypical Choroid Plexus Papilloma, Choroid Plexus Tumors",200,True,
primary_diagnosis,"Ganglioneuroma, High-Grade Glioma, High-Grade Glioma, NOS Or NEC",200,True,
primary_diagnosis,"Desmoplastic Melanoma, NOS",200,True,
primary_diagnosis,Choroid Plexus Carcinoma,200,True,
primary_diagnosis,"Soft Tissue Tumor, Benign",200,True,
primary_diagnosis,"Medulloblastoma, NOS",200,True,
primary_diagnosis,"Glioblastoma, NOS, Medulloblastoma, NOS",200,True,
primary_diagnosis,Residual Astrocytoma,200,True,
primary_diagnosis,B Lymphoblastic Leukemia/Lymphoma With T(V;11q23); MLL Rearranged,200,True,
primary_diagnosis,Extra Adrenal Paraganglioma,200,True,
primary_diagnosis,Mucoepidermoid Carcinoma,200,True,
primary_diagnosis,"Mixed Germ Cell Tumor, CNS Germ Cell Tumors, CNS Non-Germinomatous Germ Cell Tumor",200,True,
primary_diagnosis,"Choroid Plexus Papilloma, NOS",200,True,
primary_diagnosis,"Glioma, Malignant, Astrocytoma, IDH-Mutant, Low-Grade Glioma",200,True,
primary_diagnosis,"B-Lymphoblastic Leukemia/Lymphoma, NOS",200,True,
primary_diagnosis,"Hodgkin Lymphoma, Nodular Sclerosis, NOS",200,True,
primary_diagnosis,Fibroma,200,True,
primary_diagnosis,"Craniopharyngioma, NOS, Adamantinomatous Craniopharyngioma",200,True,
primary_diagnosis,T-Cell/Histiocyte Rich Large B-Cell Lymphoma,200,True,
primary_diagnosis,"Astrocytoma, IDH-Mutant, CNS WHO Grade 4",200,True,
primary_diagnosis,Acute Erythroid Leukemia,200,True,
primary_diagnosis,"Glioma, Histologically Low Grade",200,True,
primary_diagnosis,Mucous Adenocarcinoma,200,True,
primary_diagnosis,"Glioma, Malignant, Ganglioglioma, Glioneuronal And Neuronal Tumors",200,True,
primary_diagnosis,Nodular Melanoma,200,True,
primary_diagnosis,"Synovial Sarcoma, Biphasic",200,True,
primary_diagnosis,"Neoplasm, Metastatic",200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, Diffuse Pediatric-Type High-Grade Glioma, H3-Wildtype And IDH-Wildtype, High-Grade Glioma",200,True,
primary_diagnosis,"Thymoma, NOS",200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, Ependymoma, Posterior Fossa Ependymoma, Group PFA",200,True,
primary_diagnosis,Desmoplastic/Nodular Medulloblastoma,200,True,
primary_diagnosis,Papillary Glioneuronal Tumor,200,True,
primary_diagnosis,"Mixed Phenotype Acute Leukemia, T/Myeloid, NOS",200,True,
primary_diagnosis,Cholangiocarcinoma,200,True,
primary_diagnosis,"Astroblastoma, MN1-Altered. Histologically High-Grade",200,True,
primary_diagnosis,"Sertoli-Leydig Cell Tumor, Poorly Differentiated, With Heterologous Elements",200,True,
primary_diagnosis,"Glioma, Malignant, High-Grade Glioma, Infant-Type Hemispheric Glioma",200,True,
primary_diagnosis,"Juvenile Myelomonocytic Leukemia, NOS",200,True,
primary_diagnosis,Embryonal Neoplasm With INI-1 Loss By Immunohistochemistry,200,True,
primary_diagnosis,Myeloid Leukemia With Myelodysplasia-Related Changes,200,True,
primary_diagnosis,Primary Cutaneous Follicle Center Lymphoma,200,True,
primary_diagnosis,"Choroid Plexus Carcinoma, WHO Grade 3",200,True,
primary_diagnosis,Infiltrating Duct Carcinoma NOS,200,True,
primary_diagnosis,T Lymphoblastic Leukemia/Lymphoma,200,True,
primary_diagnosis,"Glioma, Malignant, Other, Other CNS Tumor, NOS Or NEC",200,True,
primary_diagnosis,"Mixed Germ Cell Tumor, Myelodysplastic Syndrome With Excess Blasts",200,True,
primary_diagnosis,"Clear Cell Adenocarcinoma, NOS",200,True,
primary_diagnosis,"Cutaneous T-Cell Lymphoma, NOS",200,True,
primary_diagnosis,Germinoma,200,True,
primary_diagnosis,"Neoplasm, Malignant, ATRT, NOS Or NEC, Atypical Teratoid/Rhabdoid Tumor",200,True,
primary_diagnosis,Meningeal Melanocytoma,200,True,
primary_diagnosis,"Neoplasm, Malignant, Medulloblastoma, Medulloblastoma, NOS Or NEC",200,True,
primary_diagnosis,"Acute Promyelocytic Leukemia, T(15;17)(Q22;Q11-12)",200,True,
primary_diagnosis,Alveolar Soft Part Sarcoma,200,True,
primary_diagnosis,"Astrocytoma, NOS, Low-Grade Glioma, Low-Grade Glioma, NOS Or NEC",200,True,
primary_diagnosis,Mixed Epithelioid And Spindle Cell Melanoma,200,True,
primary_diagnosis,"CNS Embryonal Tumor, NOS, CNS Embryonal Tumor, NOS Or NEC, Other CNS Embryonal Tumors",200,True,
primary_diagnosis,"Malignant Tumor, Spindle Cell Type",200,True,
primary_diagnosis,"Glioma, Malignant, Glioneuronal And Neuronal Tumors, Glioneuronal And Neuronal Tumors, NOS Or NEC",200,True,
primary_diagnosis,"Glioma, Malignant, Low-Grade Glioma, Low-Grade Glioma, NOS Or NEC",200,True,
primary_diagnosis,"Endometrioid Carcinoma, NOS",200,True,
primary_diagnosis,"Lung Squamous Cell Carcinoma, NOS",200,True,
primary_diagnosis,"Papillary Urothelial Carcinoma, Non-Invasive",200,True,
primary_diagnosis,"Neuroblastoma, Undifferentiated Type",200,True,
primary_diagnosis,Periosteal Osteosarcoma,200,True,
primary_diagnosis,"Mixed Phenotype Acute Leukemia, B/Myeloid, NOS",200,True,
primary_diagnosis,Inflammatory Carcinoma,200,True,
primary_diagnosis,"Glioblastoma, NOS",200,True,
primary_diagnosis,"Carcinoma, NOS, Medulloblastoma, Medulloblastoma, NOS Or NEC",200,True,
primary_diagnosis,"Squamous Cell Carcinoma, NOS",200,True,
primary_diagnosis,Hypocellular Low Grade Lesion,200,True,
primary_diagnosis,Glioblastoma Multiforme,200,True,
primary_diagnosis,Pancreas-Undifferentiated Carcinoma,200,True,
primary_diagnosis,Differentiating Neuroblastoma,200,True,
primary_diagnosis,Myxoid Spindle Cell Tumor,200,True,
primary_diagnosis,Merkel Cell Tumor,200,True,
primary_diagnosis,"Malignant Peripheral Nerve Sheath Tumor, NOS, CNS Sarcoma, CNS Sarcoma, NOS Or NEC",200,True,
primary_diagnosis,"Hemangioma, NOS",200,True,
primary_diagnosis,Acute Myeloid Leukemia With Abnormal Marrow Eosinophils,200,True,
primary_diagnosis,"Well Differentiated Neuroendocrince Tumor, Grade 1",200,True,
primary_diagnosis,"Ganglioglioma, Anaplastic",200,True,
primary_diagnosis,Ependymoma WHO Grade 2,200,True,
primary_diagnosis,"Synovial Sarcoma, NOS",200,True,
primary_diagnosis,"Thymic Carcinoma, NOS",200,True,
primary_diagnosis,"Tumor Cells, Malignant",200,True,
primary_diagnosis,Pilomyxoid Astrocytoma,200,True,
primary_diagnosis,"Papillary Carcinoma, Columnar Cell",200,True,
primary_diagnosis,Plexiform Fibrohistiocytic Tumor,200,True,
primary_diagnosis,"Astrocytoma, NOS, Angiocentric Glioma, Low-Grade Glioma",200,True,
primary_diagnosis,"Carcinoma, Undifferentiated, NOS",200,True,
primary_diagnosis,"Dermatofibrosarcoma Protuberans, NOS",200,True,
primary_diagnosis,"High Grade Glioma With Necrosis, WHO Grade 4",200,True,
primary_diagnosis,Infiltrating ductular carcinoma,200,True,
primary_diagnosis,"Acute Myeloid Leukemia With Myelodysplasia-Related Changes, Juvenile Myelomonocytic Leukemia, NOS",200,True,
primary_diagnosis,Infiltrating Duct And Mucinous Carcinoma,200,True,
primary_diagnosis,Intraductal Papillary Carcinoma,200,True,
primary_diagnosis,Serous Surface Papillary Carcinoma,200,True,
primary_diagnosis,Invasive Carcinoma,200,True,
primary_diagnosis,High Grade Malignant Epithelioid Neoplasm,200,True,
primary_diagnosis,Favor Pilocytic Astrocytoma With Increased Proliferation Indices,200,True,
primary_diagnosis,"Medulloblastoma, Classic Morphology, CNS WHO Grade 4, NON-WNT/NON-SHH, Group 4 Subtype By Methylation",200,True,
primary_diagnosis,Composite Hodgkin And Non-Hodgkin Lymphoma,200,True,
primary_diagnosis,"Atypical Teratoid/Rhabdoid Tumor, ATRT, NOS Or NEC",200,True,
primary_diagnosis,"Atypical Teratoid/Rhabdoid Tumor, ATRT-TYR",200,True,
primary_diagnosis,Primary Cutaneous CD30 Positive T-Cell Lymphoproliferative Disorder,200,True,
primary_diagnosis,"Hemangioendothelioma, NOS",200,True,
primary_diagnosis,Hypercellular Lesion With Atypia,200,True,
primary_diagnosis,"Embryonal Carcinoma, NOS",200,True,
primary_diagnosis,"Subependymoma, Ependymoma, Supratentorial Ependymoma, NOS Or NEC",200,True,
primary_diagnosis,"Germ Cell Tumor, Nonseminomatous",200,True,
primary_diagnosis,Adrenal Cortical Carcinoma,200,True,
primary_diagnosis,Olfactory Neurocytoma,200,True,
primary_diagnosis,"Large Cell Medulloblastoma, Medulloblastoma, Medulloblastoma, Non-WNT/Non-SHH",200,True,
primary_diagnosis,Nuclear Protein In Testis (NUT)-Associated Carcinoma,200,True,
primary_diagnosis,Epithelial-Myoepithelial Carcinoma,200,True,
primary_diagnosis,"Squamous Cell Carcinoma, Keratinizing, NOS",200,True,
primary_diagnosis,"Ganglioneuroma, Other, Schwannoma",200,True,
primary_diagnosis,"Glomus Tumor, Malignant",200,True,
primary_diagnosis,"Neoplasm, Malignant, Low-Grade Glioma, Low-Grade Glioma, NOS Or NEC",200,True,
primary_diagnosis,"Malignant Lymphoma, Non-Hodgkin, NOS",200,True,
primary_diagnosis,"Embryonal Rhabdomyosarcoma, NOS, CNS Embryonal Tumor, NOS",200,True,
primary_diagnosis,"Tenosynovial Giant Cell Tumor, NOS",200,True,
primary_diagnosis,Histologically Low-Grade Glioma,200,True,
primary_diagnosis,"Chordoma, NOS, Ganglioneuroblastoma",200,True,
primary_diagnosis,"Ependymoma, NOS",200,True,
primary_diagnosis,Invasive Mammary Carcinoma,200,True,
primary_diagnosis,"Rhabdoid Tumor, Malignant",200,True,
primary_diagnosis,"Medulloblastoma, Classic Histology",200,True,
primary_diagnosis,Adenocarcinoma In Villous Adenoma,200,True,
primary_diagnosis,Undifferentiated Sarcoma,200,True,
primary_diagnosis,Papillary Thyroid Carcinoma,200,True,
primary_diagnosis,Renal Cell Adenocarcinoma,200,True,
primary_diagnosis,"Hodgkin Lymphoma, NOS",200,True,
primary_diagnosis,Malignant Histiocytosis,200,True,
primary_diagnosis,"Desmoplastic Nodular Medulloblastoma, Medulloblastoma, Medulloblastoma, SHH-Activated And TP53-Wildtype",200,True,
primary_diagnosis,Solid Pseudopapillary Tumor Of Ovary,200,True,
primary_diagnosis,"Astrocytic Glioma, Histologically Low-Grade, Most Compatible With Pilocytic Astrocytoma",200,True,
primary_diagnosis,Inflammatory Myofibroblastic Tumor With An Associated Odontogenic Keratocyst,200,True,
primary_diagnosis,Myofibromatosis,200,True,
primary_diagnosis,Small Round Blue Cell Tumor,200,True,
primary_diagnosis,"Meningioma, Atypical, CNS WHO Grade 2",200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, Adamantinomatous Craniopharyngioma, Craniopharyngioma",200,True,
primary_diagnosis,Pilocytic Astrocytoma,200,True,
primary_diagnosis,Lobular And Ductal Carcinoma,200,True,
primary_diagnosis,"Desmoplastic/Nodular Medulloblastoma (Histologically Defined), CNS WHO Grade 4",200,True,
primary_diagnosis,Malignant Peripheral Nerve Sheath Tumor With Rhabdomyoblastic Differentiation,200,True,
primary_diagnosis,"Tumor Cells, Malignant, Diffuse Leptomeningeal Glioneuronal Tumor, Glioneuronal And Neuronal Tumors",200,True,
primary_diagnosis,Malignant Tumor,200,True,
primary_diagnosis,Brain Tumor,200,True,
primary_diagnosis,"Gastrointestinal Stromal Tumor, Benign",200,True,
primary_diagnosis,Rasmussen Encephalitis,200,True,
primary_diagnosis,"Medulloblastoma, NOS, Diffuse Hemispheric Glioma, H3 G34-Mutant, High-Grade Glioma",200,True,
primary_diagnosis,"Adenocarcinoma,NOS, Glioblastoma, NOS",200,True,
primary_diagnosis,Malignant Peripheral Nerve Sheath Tumor (Mpnst),200,True,
primary_diagnosis,Embryonal Sarcoma,200,True,
primary_diagnosis,"Neoplasm, Malignant, Glioneuronal And Neuronal Tumors, Glioneuronal And Neuronal Tumors, NOS Or NEC",200,True,
primary_diagnosis,"Anaplastic Large Cell Lymphoma, T-Cell And Null-Cell Type",200,True,
primary_diagnosis,"Teratoma, NOS",200,True,
primary_diagnosis,"Pleomorphic Xanthoastrocytoma, NOS",200,True,
primary_diagnosis,Infiltrating duct and lobular carcinoma,200,True,
primary_diagnosis,Sclerosing Stromal Tumor,200,True,
primary_diagnosis,"Tumor Cells, Uncertain Whether Benign Or Malignant",200,True,
primary_diagnosis,"Acute Myeloid Leukemia, NOS, Juvenile Myelomonocytic Leukemia, NOS",200,True,
primary_diagnosis,"Lobular Carcinoma, NOS",200,True,
primary_diagnosis,"Schwannoma, NOS, Low-Grade Glioma, Low-Grade Glioma, NOS Or NEC",200,True,
primary_diagnosis,"Sarcoma, NOS",200,True,
primary_diagnosis,CNS Embryonal Tumor With Rhabdoid Features,200,True,
primary_diagnosis,"Glial Neoplasm, Astrocytoma",200,True,
primary_diagnosis,Pancreas-Adenosquamous Carcinoma,200,True,
primary_diagnosis,Mesenchymal Lesion,200,True,
primary_diagnosis,"Serous Adenocarcinoma, NOS",200,True,
primary_diagnosis,"Hepatoblastoma, NOS",200,True,
primary_diagnosis,"Astrocytoma, NOS, Diffuse Pediatric-Type High-Grade Glioma, H3-Wildtype And IDH-Wildtype, High-Grade Glioma",200,True,
primary_diagnosis,"Sex Cord-Gonadal Stromal Tumor, NOS",200,True,
primary_diagnosis,Adenoid Cystic Carcinoma,200,True,
primary_diagnosis,Embryonal Tumor,200,True,
primary_diagnosis,"Acute Myeloid Leukemia, T(8;21)(Q22;Q22)",200,True,
primary_diagnosis,Spindled And Epithelioid Tumor With Features Of Intracranial Mesenchymal Tumor,200,True,
primary_diagnosis,Cavernoma,200,True,
primary_diagnosis,"Malignant Tumor, Small Cell Type",200,True,
primary_diagnosis,"Mixed Germ Cell Tumor, CNS Germ Cell Tumors, CNS Germinoma",200,True,
primary_diagnosis,Low Grade Neoplasm. Features Suggestive Of Pilocytic Astrocytoma.,200,True,
primary_diagnosis,"Neoplasm, Malignant, Diffuse Pediatric-Type High-Grade Glioma, H3-Wildtype And IDH-Wildtype, High-Grade Glioma",200,True,
primary_diagnosis,"Serous Carcinoma, NOS",200,True,
primary_diagnosis,Metastatic Secondary Tumors,200,True,
primary_diagnosis,Yolk Sac Tumor,200,True,
primary_diagnosis,"Morphologically Consistent With Pilocytic Astrocytoma, WHO Grade 1",200,True,
primary_diagnosis,"Neuroendocrine Tumor, NOS",200,True,
primary_diagnosis,"Mixed Germ Cell Tumor, Acute Megakaryoblastic Leukemia",200,True,
primary_diagnosis,Juvenile Myelomonocytic Leukemia,200,True,
primary_diagnosis,Acute Myeloid Leukemia With T(9;11)(P22;Q23); MLLT3-MLL,200,True,
primary_diagnosis,"Glioma, Malignant, High-Grade Glioma, Pleomorphic Xanthoastrocytoma",200,True,
primary_diagnosis,"Papillary Glioneuronal Tumor, WHO Grade 1",200,True,
primary_diagnosis,Central Neuroblastoma,200,True,
primary_diagnosis,Dysembryoplastic Neuroepithelial Tumor,200,True,
primary_diagnosis,"Mixed Adenocarcinoma And Squamous Cell Carcinoma, Pancreatobiliary-Type Carcinoma",200,True,
primary_diagnosis,Subcutaneous Panniculitis-Like T-Cell Lymphoma,200,True,
primary_diagnosis,Myofibroblastic Tumor,200,True,
primary_diagnosis,"Nephroblastoma, NOS",200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, Medulloblastoma, Medulloblastoma, SHH-Activated And TP53-Wildtype",200,True,
primary_diagnosis,"Malignant Melanoma, NOS, Meningeal Melanocytic Neoplasms (Includes Melanoma), Other",200,True,
primary_diagnosis,"Carcinoma, Metastatic, NOS",200,True,
primary_diagnosis,"Follicular Carcinoma, Minimally Invasive",200,True,
primary_diagnosis,Angiomyofibroblastoma,200,True,
primary_diagnosis,"Classic Medulloblastoma, CNS WHO Grade 4",200,True,
primary_diagnosis,"Neoplasm, Uncertain Whether Benign Or Malignant, Low-Grade Glioma, Subependymal Giant Cell Astrocytoma",200,True,
